BranchCode,JNo,JRevise,ConfirmDate,CPolicyCode,DocDate,CustCode,CustBranch,CustContactName,QNo,Revise,ManagerCode,CSCode,Description,TRemark,JobStatus,JobType,ShipBy,InvNo,InvTotal,InvProduct,InvCountry,InvFCountry,InvInterPort,InvProductQty,InvProductUnit,InvCurUnit,InvCurRate,ImExDate,BLNo,BookingNo,ClearPort,ClearPortNo,ClearDate,LoadDate,ForwarderCode,AgentCode,VesselName,ETDDate,ETADate,ETTime,FNetPrice,BNetPrice,CancelReson,CancelDate,CancelTime,CancelProve,CancelProveDate,CancelProveTime,CloseJobDate,CloseJobTime,CloseJobBy,DeclareType,DeclareNumber,DeclareStatus,TyAuthorSp,Ty19BIS,TyClearTax,TyClearTaxReson,EstDeliverDate,EstDeliverTime,TotalContainer,DutyDate,DutyAmount,DutyCustPayOther,DutyCustPayChqAmt,DutyCustPayBankAmt,DutyCustPayEPAYAmt,DutyCustPayCardAmt,DutyCustPayCashAmt,DutyCustPayOtherAmt,DutyLtdPayOther,DutyLtdPayChqAmt,DutyLtdPayEPAYAmt,DutyLtdPayCashAmt,DutyLtdPayOtherAmt,ConfirmChqDate,ShippingEmp,ShippingCmd,TotalGW,GWUnit,TSRequest,ShipmentType,ReadyToClearDate,Commission,CommPayTo,ProjectName,MVesselName,TotalNW,Measurement,CustRefNO,TotalQty,HAWB,MAWB
00,0701-00002-DT,0,2007-01-03 00:00:00,DOMISTIC,2007-01-03 00:00:00,KET,00,Mr. Songrit Thipratsoontorn / Manager Material Dep,Q-KGM-49-0022,0,300,310, ,,3,99,3,KETE070104,430528.32000000001,PRINTED CIRCUIT BOARD,TH,,,22,CTN,THB,1,2007-01-03 00:00:00,,,-,0503,,2007-01-03 00:00:00,2007-01-03 00:00:00,,,,2007-01-03 00:00:00,2007-01-03 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-11 00:00:00,1900-01-01 16:41:14,403,211,05031015000058,,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xSHP,2007-01-03 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,191.40000000000001,KGM,0,0,2007-01-03 00:00:00,0,,EX,,158.40000000000001,,,,,
00,0701-00003-IS,0,2006-12-29 00:00:00,JCP-IS01,2007-01-03 00:00:00,MIYUKI,00,Mr.Maekawa / President,Q-KGM-06-0049,0,300,406, ,Effective from formality date Aug 7,2006,3,1,2,MYK-350,312500,FIBER CAST & CARBON ROD,JP,JP,NG,1,BOX,JPY,0,2007-01-03 00:00:00,NYKS180337880,,2801,LCB 4,2007-01-03 00:00:00,1900-01-01 00:00:00,,NYK,ACX PLUMERIA (020W),2006-12-27 00:00:00,2007-01-03 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-16 00:00:00,1900-01-01 21:19:11,403,610,2801-00150-00410,G,CB,,TX,,2007-01-06 00:00:00,1900-01-01 00:00:00,1xLCL,2007-01-05 00:00:00,11818,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,290,KGM,0,2,2007-01-05 00:00:00,0,,,,225,0.734,,,,
00,0701-00004-IT,0,2007-01-03 00:00:00,JCP-05,2007-01-03 00:00:00,CEI,00,,,0,,317, ,,3,1,4,I-108117(02),4087.5,LEAD WIRE,MY,,KG,2,PLT,USD,0,2007-01-03 00:00:00,IPRLPK7500101 K  ลาดกระบัง 4,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,,PF,ARX EXPRESS III V.N773,2006-12-29 00:00:00,2007-01-01 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-22 00:00:00,1900-01-01 18:30:52,200,110,0321-00150-00385,G,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xLCL,2007-01-05 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,579,KGM,0,2,1900-01-01 00:00:00,0,,,,0,1.826,,,,
00,0701-00005-ES,0,2007-01-03 00:00:00,JCP-04,2007-01-03 00:00:00,CBP,00,,,0,,304, ,,3,2,2,CBP07002,32996,STP CARB SPRAY SIZE 500ML.,HK,HK,HK,20,PLT,USD,0,2007-01-03 00:00:00,,,LCN91856,0201,,2007-01-03 00:00:00,2007-01-03 00:00:00,PILOT,NYK,OOCL SAN FRANCISCO V.45E01,2007-01-05 00:00:00,2007-01-09 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-23 00:00:00,1900-01-01 14:29:36,200,,0201-10150-00009,,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,1x20F,2007-01-03 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,18480,KGM,0,0,2007-01-03 00:00:00,0,,,-,17360,,,,,
00,0701-00006-IS,0,2007-01-03 00:00:00,JCP-IS01,2007-01-03 00:00:00,MURAI,00,,,0,,317, ,,3,1,2,KM0612004,1539796,MOTOR PART,JP,,NG,4,PLT,JPY,0,2007-01-03 00:00:00,,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,,PILOT,FREMANTLE BRIDGE V.A137S,2006-12-29 00:00:00,2007-01-06 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-16 00:00:00,1900-01-01 09:23:38,200,100,0101-00150-01524,G,,,TX,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xLCL,2007-01-09 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,2971,KGM,0,2,1900-01-01 00:00:00,0,,,,0,6.316,,,,
00,0701-00007-IS,0,2007-01-03 00:00:00,JCP-IS01,2007-01-03 00:00:00,MEATH,00,,,0,,317, ,,3,1,2,264485,4681640,BRASS WIRE,JP,,KB,6,PKG,JPY,0,2007-01-03 00:00:00,,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,,FLK,PHUKET BRIDGE V.B108S,2006-01-29 00:00:00,2007-01-07 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-18 00:00:00,1900-01-01 17:00:53,200,100,0102-00150-02133,G,,,TX,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xLCL,2007-01-10 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,3488,KGM,0,2,1900-01-01 00:00:00,0,,,,0,4.149,,,,
00,0701-00008-IS,0,2007-01-03 00:00:00,JCP-IS01,2007-01-03 00:00:00,MEATH,00,,,0,,317, ,,3,1,2,K061219,28150.360000000001,ZN-MPP FILM,KR,,BS,8,CTN,USD,0,2007-01-03 00:00:00,HASL0260DC6D253 I  # 11 T.1,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,,KCN,VIVIEN A V.074S,2006-12-21 00:00:00,2006-12-30 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-10 00:00:00,1900-01-01 11:32:39,200,100,0101-00150-00370,G,,,TX,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xLCL,2007-01-05 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,3330,KGM,0,2,1900-01-01 00:00:00,0,,,,0,10.84,,,,
00,0701-00009-IS,0,2001-07-03 00:00:00,JCP-IS01,2007-01-03 00:00:00,MEATH,00,,,0,,317, ,,4,1,2,TBG2292,2494018,CAPACITOR,JP,,YOK,73,CTN,JPY,0,2007-01-03 00:00:00,YOWB1294137 C  # 15 T.1,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,,SON,RATANA THIDA V.184S,2006-12-23 00:00:00,2006-12-30 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-12 00:00:00,1900-01-01 13:27:37,403,100,0104-00150-00183,G,,,TX,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xLCL,2007-01-05 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,1918,KGM,0,2,1900-01-01 00:00:00,0,,,,0,4.863,,,,
00,0701-00010-IA,1,2007-01-04 00:00:00,JCP-02,2007-01-03 00:00:00,XSYS,00,MR.THERDTHAM RATTANAPRATEEP / MANAGER / Ext.02-752,Q-KGM-06-0064,0,300,306, ,,3,1,1,11059508, 11059686,4091.1999999999998,PRINTING INK,US,US,,1,PLT,USD,0,2007-01-04 00:00:00,29754396112  (NSI200612300),,1190,,2007-01-04 00:00:00,1900-01-01 00:00:00,,,CI695,2006-12-27 00:00:00,2006-12-30 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-09 00:00:00,1900-01-01 13:59:28,403,100,1190-00150-03266,G,CB,,TX,,2007-01-04 00:00:00,1900-01-01 00:00:00,1xAWB,2007-01-04 00:00:00,26683,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,501,KGM,0,2,1900-01-01 00:00:00,0,,,,0,,,,,
00,0701-00011-IS,0,2007-01-03 00:00:00,JCP-IS01,2007-01-03 00:00:00,MEATH,00,,,0,,317, ,,3,1,2,TBG2294,1946650,MATERIAL FOR CAPACITOR,JP,,KB,6,PKG,JPY,0,2007-01-03 00:00:00,KKLUJPTB202359  # 6 T.1,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,,SON,MACTAN BRIDGE V.B107S,2006-12-23 00:00:00,2007-01-01 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-10 00:00:00,1900-01-01 11:42:44,200,100,0104-00150-00191,G,,,TX,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xLCL,2007-01-05 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,661,KGM,0,2,1900-01-01 00:00:00,0,,,,0,1.894,,,,
00,0701-00012-IS,0,2007-01-03 00:00:00,JCP-IS01,2007-01-03 00:00:00,TOEI,00,,,0,,302, ,,3,1,2,TEX-06383B,585452,CLEAN ROLL,KR,,BS,23,CTN,JPY,0,1900-01-01 00:00:00,DNALPUS061201232 E,,,,,2007-01-03 00:00:00,1900-01-01 00:00:00,BET,DON,MOL ADVENTURE  V.022S,2006-12-24 00:00:00,2007-01-02 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-10 00:00:00,1900-01-01 10:54:10,202,610,28030015000019,G,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xLCL,2007-01-03 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,164.72,KGM,0,0,1900-01-01 00:00:00,0,,,,0,.700,,,,
00,0701-00013-IS,0,2007-01-03 00:00:00,JCP-IS01,2007-01-03 00:00:00,MEATH,00,,,0,,317, ,,3,1,2,TBG2293,1330470,MATERIAL FOR CAPACITOR,JP,,YOK,4,PLT,JPY,0,2007-01-03 00:00:00,YOWB1294137 D  # 15 T.1,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,,SON,RATANA THIDA V.184S,2006-12-23 00:00:00,2006-12-30 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-12 00:00:00,1900-01-01 13:52:10,200,100,0104-00150-00184,G,,,TX,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xLCL,2007-12-05 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,1362,KGM,0,2,1900-01-01 00:00:00,0,,,,0,5.415,,,,
00,0701-00014-IS,0,2007-01-03 00:00:00,JCP-IS01,2007-01-03 00:00:00,MEATH,00,,,0,,317, ,,3,1,2,260534-3/260817-2F, 260787-2F/260851-2,1299374.6000000001,PARTS & RM FOR WH METER,JP,,KB,8,PKG,JPY,0,2007-01-03 00:00:00,,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,,NTL,PHUKET BRIDGE V.B108S,2006-12-28 00:00:00,2007-01-08 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-22 00:00:00,1900-01-01 17:18:47,200,100,0102-00150-02135,G,,,TX,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xLCL,2007-01-11 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,1201,KGM,0,2,1900-01-01 00:00:00,0,,,,0,1.034,,,,
00,0701-00015-IA,0,2007-01-03 00:00:00,JCP-02,2007-01-03 00:00:00,TOEI,00,,,0,,302, ,,3,1,1,TOEI(T)06-12-27,70650,PCB,JP,,TYO,1,CTN,JPY,0,1900-01-01 00:00:00,844264735310,,,,2007-01-03 00:00:00,1900-01-01 00:00:00,FEDEX,,FX5199,1900-01-01 00:00:00,2006-12-28 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-15 00:00:00,1900-01-01 14:52:18,202,610,28030015000024,G,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xAWB,2007-01-03 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,4,KGM,0,0,1900-01-01 00:00:00,0,,,,0,,,,,
00,0701-00016-IA,0,2007-01-03 00:00:00,JCP-02,2007-01-03 00:00:00,TOEI,00,,,0,,302, ,,3,1,1,TEX-06388B,154500,PCB,JP,,YOK,1,CTN,JPY,0,1900-01-01 00:00:00,856317815573,,,,2007-01-03 00:00:00,1900-01-01 00:00:00,FEDEX,,FX5199,1900-01-01 00:00:00,2006-12-30 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-15 00:00:00,1900-01-01 14:38:10,202,610,28030015000023,G,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xAWB,2007-01-03 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,11,KGM,0,0,1900-01-01 00:00:00,0,,,,0,,,,,
00,0701-00017-IA,0,2007-01-03 00:00:00,JCP-02,2007-01-03 00:00:00,TOEI,00,,,0,,302, ,,3,1,1,KHT-06074B,20370,PCB,HK,,HK,30,CTN,USD,0,1900-01-01 00:00:00,578-20427455(22580040),,,,2007-01-03 00:00:00,1900-01-01 00:00:00,NNR,,OX203,1900-01-01 00:00:00,2007-01-01 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-15 00:00:00,1900-01-01 14:41:51,202,610,28030015000064,G,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xAWB,2007-01-03 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,575,KGM,0,0,1900-01-01 00:00:00,0,,,,0,,,,,
00,0701-00018-EA,0,2007-01-03 00:00:00,JCP-03,2007-01-03 00:00:00,TAIKO,00,Mr. Pratheep /  / Ext.0818031577,Q-KGM-06-0111,0,300,310, ,,3,2,1,TT118/06,241431.35999999999,CONNECTOR,ID,ID,JK,8,CTN,THB,1,2007-01-03 00:00:00,126-0722 1336,-,,,2007-01-03 00:00:00,2007-01-03 00:00:00,,,GA867/04,2007-01-04 00:00:00,2007-01-04 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-24 00:00:00,1900-01-01 15:35:46,202,211,11901015000121,,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xAWB,2007-01-03 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,30.440000000000001,KGM,0,0,2007-01-03 00:00:00,0,,,,29.440000000000001,,,,,
00,0701-00019-DT,0,2007-01-03 00:00:00,DOMESTIC,2007-01-03 00:00:00,KET,00,Mr. Songrit Thipratsoontorn / Manager Material Dep,Q-KGM-49-0022,0,300,310, ,,3,99,3,INJ-TYTS.001/07,1079764.3999999999,CONNECTOR,TH,,,238,CTN,THB,1,2007-01-03 00:00:00,,,-,0503,,2007-01-05 00:00:00,2007-01-05 00:00:00,,,,2007-01-05 00:00:00,2007-01-05 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-11 00:00:00,1900-01-01 16:36:24,403,110,05030015000162,,,,,,1900-01-01 00:00:00,1900-01-01 00:00:00,1xSHP,2007-01-05 00:00:00,0,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,377.41000000000003,KGM,0,0,2007-01-03 00:00:00,0,,,,91.810000000000002,,,,,
00,0701-00020-IA,1,2007-01-08 00:00:00,JCP-02,2007-01-03 00:00:00,LIFE,00,MS.ANYARATH / MANAGING DIRECTOR OFFICE ASST MGR. /,Q-KGM-06-0065,0,300,306, ,Effective from formality date Oct 1,2006.,4,1,1,1431000483,1431000484,1431000485,1431000486,1431000487,16035.639999999999,SPARE PART,IT,IT,MI,9,PKG,USD,0,2007-01-08 00:00:00,25772717271  (6C0086),,1190,,2007-01-08 00:00:00,1900-01-01 00:00:00,,,OS0025,2006-12-21 00:00:00,2006-12-27 00:00:00,1900-01-01 00:00:00,,0,,1900-01-01 00:00:00,1900-01-01 00:00:00,,1900-01-01 00:00:00,1900-01-01 00:00:00,2007-01-12 00:00:00,1900-01-01 16:03:22,403,100,1190-00150-10984,G,CB,,TX,,2007-01-08 00:00:00,1900-01-01 00:00:00,1xAWB,2007-01-08 00:00:00,128338,,0,0,0,0,,0,,0,0,0,0,1900-01-01 00:00:00,,,258.00999999999999,KGM,0,2,1900-01-01 00:00:00,0,,,,0,,,,,
